# Chunk-averaged data for fix profile and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 5000
  12 23.9271 125.73 0.979227
  13 25.0807 125.607 0.968954
  14 26.2344 123.183 0.946521
  15 27.3881 126.208 0.972163
  16 28.5417 127.34 0.965015
  17 29.6954 124.74 0.939598
  18 30.849 126.402 0.970614
  19 32.0027 125.581 0.948494
  20 33.1564 125.629 0.945953
  21 34.31 126.12 0.962209
  22 35.4637 125.722 0.96241
  23 36.6173 121.732 0.97431
  24 37.771 125.236 0.978324
  25 38.9247 127.958 0.969796
  26 40.0783 126.295 0.974834
  27 41.232 123.963 0.958676
  28 42.3856 126.97 0.939984
  29 43.5393 128.184 0.9826
  30 44.693 125.012 0.950466
  31 45.8466 123.297 0.991397
  32 47.0003 123.889 0.979581
  33 48.1539 125.79 0.971835
  34 49.3076 124.725 0.99747
  35 50.4612 122.065 1.00502
  36 51.6149 122.218 1.00422
  37 52.7686 123.563 0.983422
  38 53.9222 123.14 1.03237
  39 55.0759 120.811 1.01419
  40 56.2295 123.133 1.01929
1140000 40 5000
  1 11.2368 122.047 1.00445
  2 12.3905 124.577 0.976003
  3 13.5442 122.55 1.00426
  4 14.6978 125.568 0.977915
  5 15.8515 126.106 0.9653
  6 17.0051 125.647 0.943061
  7 18.1588 127.037 0.976354
  8 19.3125 122.723 0.953131
  9 20.4661 124.491 0.966436
  10 21.6198 128.334 0.951176
  11 22.7734 124.095 0.970086
  12 23.9271 125.56 0.98042
  13 25.0807 126.382 0.991092
  14 26.2344 125.846 0.941623
  15 27.3881 125.467 0.973919
  16 28.5417 125.049 0.976679
  17 29.6954 127.798 0.956149
  18 30.849 126.017 0.952603
  19 32.0027 125.221 0.954456
  20 33.1564 129.007 0.95324
  21 34.31 123.56 0.954978
  22 35.4637 127.475 0.954842
  23 36.6173 124.853 0.967752
  24 37.771 125.614 0.948922
  25 38.9247 126.436 0.968394
  26 40.0783 126.506 0.981044
  27 41.232 127.693 0.954643
  28 42.3856 125.028 0.963081
  29 43.5393 124.787 0.988044
  30 44.693 123.213 1.00377
  31 45.8466 124.001 0.987045
  32 47.0003 124.922 1.00377
  33 48.1539 124.722 0.983374
  34 49.3076 123.369 1.03734
  35 50.4612 124.525 0.979195
  36 51.6149 123.472 0.984836
  37 52.7686 123.215 1.00589
  38 53.9222 122.731 1.04607
  39 55.0759 120.811 1.02591
  40 56.2295 123.545 1.01478
1145000 40 5000
  1 11.2368 124.195 1.00205
  2 12.3905 127.158 0.972992
  3 13.5442 124.026 0.988827
  4 14.6978 125.207 0.990925
  5 15.8515 125.315 0.976287
  6 17.0051 126.258 0.978105
  7 18.1588 125.98 0.981772
  8 19.3125 126.787 0.968517
  9 20.4661 126.542 0.958366
  10 21.6198 125.694 0.942677
  11 22.7734 125.232 0.994108
  12 23.9271 127.372 0.967958
  13 25.0807 124.835 0.973971
  14 26.2344 124.494 0.976164
  15 27.3881 125.561 0.986144
  16 28.5417 125.624 0.954023
  17 29.6954 126.089 0.986238
  18 30.849 122.939 0.965481
  19 32.0027 124.345 0.95394
  20 33.1564 127.869 0.960173
  21 34.31 126.501 0.958688
  22 35.4637 124.311 0.94754
  23 36.6173 124.357 0.990116
  24 37.771 126.253 0.968827
  25 38.9247 126.765 0.955838
  26 40.0783 126.202 0.959793
  27 41.232 126.479 0.984494
  28 42.3856 123.069 1.00451
  29 43.5393 123.515 0.96474
  30 44.693 123.568 0.999921
  31 45.8466 123.711 0.996588
  32 47.0003 125.819 0.978034
  33 48.1539 124.753 0.976249
  34 49.3076 124.464 0.981228
  35 50.4612 123.324 0.983969
  36 51.6149 123.857 1.01524
  37 52.7686 124.279 0.985508
  38 53.9222 122.821 1.01729
  39 55.0759 121.632 1.02892
  40 56.2295 122.796 1.03649
1150000 40 5000
  1 11.2368 123.786 1.02023
  2 12.3905 125.51 0.960367
  3 13.5442 124.115 0.996067
  4 14.6978 123.743 0.990175
  5 15.8515 125.286 0.970565
  6 17.0051 126.146 0.935721
  7 18.1588 126.53 0.938194
  8 19.3125 125.519 0.959226
  9 20.4661 126.003 0.984868
  10 21.6198 123.714 0.976172
  11 22.7734 124.847 0.956062
  12 23.9271 124.247 0.94729
  13 25.0807 126.715 0.927775
  14 26.2344 125.186 0.942923
  15 27.3881 125.246 0.939434
  16 28.5417 126.284 0.939182
  17 29.6954 124.123 0.969456
  18 30.849 125.078 0.978914
  19 32.0027 124.244 0.936007
  20 33.1564 125.945 0.941701
  21 34.31 127.771 0.958079
  22 35.4637 125.272 0.980912
  23 36.6173 125.631 0.972654
  24 37.771 127.251 0.958706
  25 38.9247 126.158 0.990916
  26 40.0783 124.221 0.990168
  27 41.232 127.592 0.981163
  28 42.3856 126.248 0.967881
  29 43.5393 120.604 1.0358
  30 44.693 126.244 0.993772
  31 45.8466 123.797 1.01154
  32 47.0003 127.024 1.0089
  33 48.1539 123.417 0.973938
  34 49.3076 125.307 0.974983
  35 50.4612 125.148 1.02848
  36 51.6149 124.456 1.0204
  37 52.7686 124.485 1.02548
  38 53.9222 124.281 0.999482
  39 55.0759 121.285 1.03135
  40 56.2295 121.541 1.01344
1155000 40 5000
  1 11.2368 125.622 1.00997
  2 12.3905 125.147 0.984589
  3 13.5442 123.258 0.972957
  4 14.6978 126.498 0.952325
  5 15.8515 125.898 0.972819
  6 17.0051 127.268 0.944811
  7 18.1588 125.378 0.959678
  8 19.3125 123.702 0.995125
  9 20.4661 126.082 0.995997
  10 21.6198 125.734 0.98927
  11 22.7734 124.81 0.9904
  12 23.9271 121.967 0.976982
  13 25.0807 129.27 0.962419
  14 26.2344 124.235 0.994931
  15 27.3881 126.785 0.929368
  16 28.5417 127.181 0.955146
  17 29.6954 124.738 0.967561
  18 30.849 127.307 0.962602
  19 32.0027 126.092 0.964712
  20 33.1564 126.899 0.958944
  21 34.31 126.144 0.944095
  22 35.4637 124.987 0.952947
  23 36.6173 127.035 0.934633
  24 37.771 123.73 0.983369
  25 38.9247 127.07 0.992288
  26 40.0783 126.153 0.977166
  27 41.232 121.056 0.997256
  28 42.3856 126.425 0.984328
  29 43.5393 123.698 1.00713
  30 44.693 127.885 0.942962
  31 45.8466 124.159 0.961198
  32 47.0003 123.207 0.968656
  33 48.1539 123.19 1.01563
  34 49.3076 124.425 0.994761
  35 50.4612 120.718 1.04015
  36 51.6149 122.907 0.993063
  37 52.7686 125.32 0.972144
  38 53.9222 122.853 1.02078
  39 55.0759 123.043 1.0152
  40 56.2295 122.124 1.02424
1160000 40 5000
  1 11.2368 126.746 0.982292
  2 12.3905 121.582 0.997369
  3 13.5442 126.189 1.00043
  4 14.6978 124.132 1.00484
  5 15.8515 123.05 1.01838
  6 17.0051 124.526 0.972661
  7 18.1588 126.398 0.994035
  8 19.3125 125.312 0.996723
  9 20.4661 125.857 0.998028
  10 21.6198 122.079 0.997974
  11 22.7734 124.68 0.979623
  12 23.9271 127.296 1.00933
  13 25.0807 125.845 0.983469
  14 26.2344 123.759 0.992122
  15 27.3881 126.121 1.00144
  16 28.5417 127.021 0.965871
  17 29.6954 126.435 0.961446
  18 30.849 126.967 0.994044
  19 32.0027 126.344 0.942477
  20 33.1564 123.465 0.960833
  21 34.31 126.021 0.970574
  22 35.4637 125.849 0.94909
  23 36.6173 126.474 0.967452
  24 37.771 125.348 0.99166
  25 38.9247 124.294 0.995564
  26 40.0783 124.975 0.969185
  27 41.232 126.019 0.956841
  28 42.3856 126.282 0.94885
  29 43.5393 125.92 0.969236
  30 44.693 125.991 0.973086
  31 45.8466 121.435 1.00785
  32 47.0003 126.195 0.984737
  33 48.1539 123.169 0.981327
  34 49.3076 123.005 1.02968
  35 50.4612 125.329 1.0422
  36 51.6149 120.554 1.05683
  37 52.7686 124.963 1.00087
  38 53.9222 123.957 0.988785
  39 55.0759 124.433 1.00484
  40 56.2295 125.985 1.02666
1165000 40 5000
  1 11.2368 122.706 1.02418
  2 12.3905 123.776 0.998811
  3 13.5442 124.541 0.997498
  4 14.6978 124.504 1.0074
  5 15.8515 122.725 1.00183
  6 17.0051 126.628 0.963541
  7 18.1588 127.89 0.975805
  8 19.3125 125.169 0.983125
  9 20.4661 122.896 1.00446
  10 21.6198 123.742 0.99568
  11 22.7734 124.599 0.981498
  12 23.9271 125.34 0.986854
  13 25.0807 124.448 0.981956
  14 26.2344 122.839 1.00755
  15 27.3881 124.079 1.01341
  16 28.5417 126.907 0.964407
  17 29.6954 125.096 0.947907
  18 30.849 126.371 0.9611
  19 32.0027 126.791 0.954325
  20 33.1564 123.59 0.978367
  21 34.31 128.092 0.935247
  22 35.4637 125.065 0.957062
  23 36.6173 126.836 0.970042
  24 37.771 125.737 0.980492
  25 38.9247 126.63 1.00525
  26 40.0783 125.9 0.973953
  27 41.232 125.311 0.973304
  28 42.3856 125.706 1.0104
  29 43.5393 127.867 0.98793
  30 44.693 125.181 0.998408
  31 45.8466 127.625 0.987889
  32 47.0003 124.627 1.01196
  33 48.1539 124.952 1.01277
  34 49.3076 125.627 0.998886
  35 50.4612 125.517 0.996909
  36 51.6149 123.678 1.0151
  37 52.7686 122.926 1.04634
  38 53.9222 121.165 1.04463
  39 55.0759 122.045 1.01304
  40 56.2295 124.879 1.00859
1170000 40 5000
  1 11.2368 125.047 0.990426
  2 12.3905 124.809 1.00855
  3 13.5442 122.778 1.0397
  4 14.6978 123.805 1.02702
  5 15.8515 125.594 0.998326
  6 17.0051 127.249 0.95467
  7 18.1588 125.293 0.961937
  8 19.3125 126.086 0.952252
  9 20.4661 127.606 0.992376
  10 21.6198 124.668 0.982846
  11 22.7734 127.34 0.998095
  12 23.9271 123.998 1.02302
  13 25.0807 125.526 1.01476
  14 26.2344 122.037 0.983506
  15 27.3881 126.446 0.988888
  16 28.5417 126.287 1.00543
  17 29.6954 126.309 1.02857
  18 30.849 124.933 0.992486
  19 32.0027 124.691 0.983526
  20 33.1564 126.976 0.935856
  21 34.31 126.949 0.955185
  22 35.4637 126.702 0.950309
  23 36.6173 125.061 0.929672
  24 37.771 125.88 0.951845
  25 38.9247 123.956 0.972486
  26 40.0783 123.728 0.960464
  27 41.232 124.836 0.959156
  28 42.3856 125.946 0.937678
  29 43.5393 121.868 0.933434
  30 44.693 125.31 0.956542
  31 45.8466 124.63 0.988489
  32 47.0003 123.774 0.983353
  33 48.1539 126.135 0.988984
  34 49.3076 122.778 0.982789
  35 50.4612 123.304 0.982957
  36 51.6149 122.757 1.0063
  37 52.7686 125.614 1.01036
  38 53.9222 121.851 1.01359
  39 55.0759 125.487 1.01341
  40 56.2295 125.956 1.00752
1175000 40 5000
  1 11.2368 125.999 1.00364
  2 12.3905 124.142 0.97731
  3 13.5442 123.555 0.977471
  4 14.6978 123.455 0.975084
  5 15.8515 125.752 0.958966
  6 17.0051 125.994 0.982577
  7 18.1588 125.969 0.948912
  8 19.3125 125.52 0.936755
  9 20.4661 123.997 0.980013
  10 21.6198 123.338 0.992638
  11 22.7734 124.957 0.979271
  12 23.9271 123.797 0.981046
  13 25.0807 126.392 0.958024
  14 26.2344 125.021 0.981654
  15 27.3881 121.604 0.976161
  16 28.5417 124.054 0.977133
  17 29.6954 124.966 0.968383
  18 30.849 125.02 0.95944
  19 32.0027 125.47 0.936946
  20 33.1564 131.197 0.961258
  21 34.31 124.646 0.95261
  22 35.4637 126.525 0.972171
  23 36.6173 126.863 0.975511
  24 37.771 123.318 0.939123
  25 38.9247 127.164 0.963059
  26 40.0783 126.398 0.976541
  27 41.232 127.727 0.987398
  28 42.3856 125.261 0.99688
  29 43.5393 124.352 0.970956
  30 44.693 123.441 0.99346
  31 45.8466 123.901 1.03881
  32 47.0003 124.779 1.00716
  33 48.1539 124.949 0.976415
  34 49.3076 123.537 1.01876
  35 50.4612 126.041 0.999057
  36 51.6149 122.989 1.03852
  37 52.7686 125.627 0.9943
  38 53.9222 123.651 1.04139
  39 55.0759 123.485 1.03234
  40 56.2295 125.148 1.0072
1180000 40 5000
  1 11.2368 122.99 0.990151
  2 12.3905 123.31 1.025
  3 13.5442 123.185 1.02657
  4 14.6978 126.195 1.01261
  5 15.8515 125.526 1.00089
  6 17.0051 124.478 0.994858
  7 18.1588 127.742 0.971937
  8 19.3125 126.631 0.977618
  9 20.4661 124.454 0.954382
  10 21.6198 127.732 0.941283
  11 22.7734 125.756 0.970914
  12 23.9271 123.101 0.992153
  13 25.0807 125.318 0.983076
  14 26.2344 125.509 0.974323
  15 27.3881 126.648 0.97149
  16 28.5417 124.71 0.998363
  17 29.6954 124.677 0.998615
  18 30.849 124.903 0.954921
  19 32.0027 125.396 0.97442
  20 33.1564 127.01 0.955279
  21 34.31 125.43 0.937208
  22 35.4637 124.726 0.969117
  23 36.6173 126.58 0.946778
  24 37.771 127.448 0.961139
  25 38.9247 126.133 0.959659
  26 40.0783 126.983 0.974903
  27 41.232 127.334 0.979388
  28 42.3856 122.438 0.965146
  29 43.5393 126.345 0.976167
  30 44.693 126.008 1.00177
  31 45.8466 122.247 0.982264
  32 47.0003 121.056 1.00773
  33 48.1539 122.927 0.971684
  34 49.3076 126.118 0.959951
  35 50.4612 123.432 1.00677
  36 51.6149 124.551 1.00938
  37 52.7686 122.29 1.02237
  38 53.9222 122.491 1.01699
  39 55.0759 125.866 1.00737
  40 56.2295 124.328 1.0051
1185000 40 5000
  1 11.2368 123.751 1.00018
  2 12.3905 122.951 1.02689
  3 13.5442 123.246 1.05667
  4 14.6978 123.514 1.00207
  5 15.8515 126.338 0.990889
  6 17.0051 123.22 0.996777
  7 18.1588 126.632 0.947621
  8 19.3125 124.938 0.957218
  9 20.4661 125.863 0.950555
  10 21.6198 126.086 0.964762
  11 22.7734 127.239 0.967715
  12 23.9271 125.372 0.968189
  13 25.0807 124.428 0.953675
  14 26.2344 125.056 0.942256
  15 27.3881 125.24 0.958203
  16 28.5417 126.698 0.987719
  17 29.6954 125.486 0.984688
  18 30.849 123.396 0.987713
  19 32.0027 126.775 0.982822
  20 33.1564 125.076 0.964914
  21 34.31 126.796 0.932303
  22 35.4637 128.146 0.944032
  23 36.6173 123.659 0.907359
  24 37.771 126.427 0.945209
  25 38.9247 126.792 0.947767
  26 40.0783 127.869 0.915135
  27 41.232 126.365 0.92053
  28 42.3856 125.799 0.954394
  29 43.5393 124.74 0.948895
  30 44.693 122.621 1.01666
  31 45.8466 125.359 1.01809
  32 47.0003 122.966 1.02324
  33 48.1539 123.383 0.995905
  34 49.3076 124.366 1.01113
  35 50.4612 124.888 0.998649
  36 51.6149 123.428 1.02597
  37 52.7686 123.795 1.0155
  38 53.9222 121.76 1.04634
  39 55.0759 122.664 1.0238
  40 56.2295 126.871 0.969817
1190000 40 5000
  1 11.2368 124.026 0.98678
  2 12.3905 123.844 1.00866
  3 13.5442 122.82 0.9928
  4 14.6978 123.332 0.968501
  5 15.8515 123.378 0.957302
  6 17.0051 122.478 0.991314
  7 18.1588 125.08 0.963168
  8 19.3125 125.136 0.950581
  9 20.4661 123.654 0.938286
  10 21.6198 126.031 0.959962
  11 22.7734 125.198 0.966796
  12 23.9271 123.855 0.997247
  13 25.0807 122.611 0.978346
  14 26.2344 126.117 0.991074
  15 27.3881 125.848 0.965335
  16 28.5417 126.919 0.952077
  17 29.6954 126.985 0.946388
  18 30.849 127.605 0.965778
  19 32.0027 126.556 0.962639
  20 33.1564 123.76 0.992916
  21 34.31 127.786 0.943201
  22 35.4637 128.077 0.93346
  23 36.6173 129.605 0.929473
  24 37.771 127.693 0.936259
  25 38.9247 127.359 0.93741
  26 40.0783 129.82 0.919048
  27 41.232 125.112 0.955913
  28 42.3856 124.148 1.00866
  29 43.5393 125.972 0.983037
  30 44.693 125.497 0.991095
  31 45.8466 124.806 0.984679
  32 47.0003 125.335 0.977444
  33 48.1539 123.457 0.986565
  34 49.3076 124.718 1.01605
  35 50.4612 124.566 0.988165
  36 51.6149 121.85 1.0278
  37 52.7686 121.905 0.999592
  38 53.9222 125.53 1.02929
  39 55.0759 121.591 1.02053
  40 56.2295 119.939 1.01116
1195000 40 5000
  1 11.2368 125.543 1.00419
  2 12.3905 123.925 1.01702
  3 13.5442 122.24 1.03157
  4 14.6978 126.063 1.04861
  5 15.8515 122.328 1.05672
  6 17.0051 123.777 1.00561
  7 18.1588 125.537 0.978808
  8 19.3125 125.598 0.974799
  9 20.4661 126.08 0.983692
  10 21.6198 122.286 0.996773
  11 22.7734 124.732 1.00437
  12 23.9271 124.584 1.00099
  13 25.0807 124.625 0.99281
  14 26.2344 126 0.962044
  15 27.3881 124.846 0.96234
  16 28.5417 123.314 0.941534
  17 29.6954 126.627 0.940908
  18 30.849 124.262 0.966202
  19 32.0027 127.183 0.962149
  20 33.1564 125.824 0.954261
  21 34.31 124.216 0.963319
  22 35.4637 127.702 0.933977
  23 36.6173 128.033 0.921719
  24 37.771 127.296 0.925803
  25 38.9247 124.52 0.928707
  26 40.0783 129.041 0.909165
  27 41.232 125.665 0.938035
  28 42.3856 126.604 0.957762
  29 43.5393 124.574 0.983875
  30 44.693 124.699 0.961346
  31 45.8466 123.864 0.958103
  32 47.0003 127.902 0.942714
  33 48.1539 123.224 0.936107
  34 49.3076 125.364 0.968055
  35 50.4612 122.869 0.998077
  36 51.6149 123.704 1.00654
  37 52.7686 120.654 1.02552
  38 53.9222 125.103 0.994152
  39 55.0759 125.522 1.00036
  40 56.2295 124.071 0.986219
1200000 40 5000
  1 11.2368 124.149 1.00094
  2 12.3905 120.498 1.01996
  3 13.5442 123.576 1.00722
  4 14.6978 120.729 1.03809
  5 15.8515 123.035 1.04198
  6 17.0051 122.146 1.01615
  7 18.1588 124.494 1.00136
  8 19.3125 124.662 0.995492
  9 20.4661 123.957 0.99917
  10 21.6198 123.764 0.978473
  11 22.7734 126.671 0.969846
  12 23.9271 125.818 0.9539
  13 25.0807 123.618 0.946922
  14 26.2344 122.822 0.965801
  15 27.3881 125.439 0.971527
  16 28.5417 124.908 1.0091
  17 29.6954 125.844 0.970341
  18 30.849 126.579 0.967459
  19 32.0027 125.512 0.993509
  20 33.1564 124.199 0.976707
  21 34.31 126.335 0.953739
  22 35.4637 127.963 0.89523
  23 36.6173 129.56 0.904584
  24 37.771 128.168 0.915524
  25 38.9247 127.513 0.935658
  26 40.0783 125.702 0.956917
  27 41.232 128.964 0.931813
  28 42.3856 128.274 0.957572
  29 43.5393 127.668 0.990403
  30 44.693 122.392 1.01803
  31 45.8466 124.813 1.00255
  32 47.0003 124.915 0.994055
  33 48.1539 125.491 0.995996
  34 49.3076 122.498 1.00479
  35 50.4612 125.66 1.0207
  36 51.6149 124.531 1.0199
  37 52.7686 124.849 1.03465
  38 53.9222 122.788 1.04132
  39 55.0759 124.124 1.00837
  40 56.2295 125.373 0.991141
1205000 40 5000
  1 11.2368 123.427 1.01208
  2 12.3905 122.686 1.03912
  3 13.5442 119.484 1.05747
  4 14.6978 119.676 1.07874
  5 15.8515 122.882 1.05132
  6 17.0051 124.026 1.03525
  7 18.1588 122.32 1.0277
  8 19.3125 125.42 0.996371
  9 20.4661 125.722 0.969165
  10 21.6198 126.472 0.997999
  11 22.7734 125.756 0.989181
  12 23.9271 124.639 1.00793
  13 25.0807 122.583 0.994275
  14 26.2344 126.978 0.985824
  15 27.3881 127.819 0.968286
  16 28.5417 124.934 0.9466
  17 29.6954 125.942 0.961984
  18 30.849 127.462 0.970769
  19 32.0027 127.811 0.96946
  20 33.1564 124.929 0.950645
  21 34.31 127.665 0.946863
  22 35.4637 126.836 0.956999
  23 36.6173 130.635 0.925696
  24 37.771 127.235 0.962139
  25 38.9247 124.867 0.938092
  26 40.0783 126.685 0.935919
  27 41.232 128.878 0.936906
  28 42.3856 126.215 0.949129
  29 43.5393 124.003 0.982797
  30 44.693 126.076 0.994586
  31 45.8466 123.02 1.02184
  32 47.0003 123.266 0.997919
  33 48.1539 124.544 1.00814
  34 49.3076 124.727 0.996614
  35 50.4612 122.473 1.01583
  36 51.6149 125.3 1.00394
  37 52.7686 122.897 1.00329
  38 53.9222 123.534 0.994283
  39 55.0759 125.332 0.989244
  40 56.2295 124.847 0.989165
1210000 40 5000
  1 11.2368 123.318 1.00503
  2 12.3905 121.419 1.02557
  3 13.5442 123.965 1.03753
  4 14.6978 122.651 1.05036
  5 15.8515 122.944 1.03144
  6 17.0051 122.12 1.00996
  7 18.1588 124.432 1.03216
  8 19.3125 123.788 1.01905
  9 20.4661 125.33 0.977849
  10 21.6198 126.867 0.994001
  11 22.7734 125.831 1.02519
  12 23.9271 121.849 1.03696
  13 25.0807 122.276 1.00928
  14 26.2344 126.726 0.967944
  15 27.3881 126.003 0.985101
  16 28.5417 126.643 0.96993
  17 29.6954 127.848 0.940868
  18 30.849 127.195 0.936715
  19 32.0027 127.014 0.962889
  20 33.1564 126.932 0.954662
  21 34.31 126.396 0.949165
  22 35.4637 127.856 0.941314
  23 36.6173 123.77 0.972159
  24 37.771 125.145 0.954619
  25 38.9247 127.195 0.945985
  26 40.0783 125.972 0.93382
  27 41.232 125.286 0.991171
  28 42.3856 126.932 0.974483
  29 43.5393 125.615 0.98899
  30 44.693 123.296 1.0096
  31 45.8466 124.219 0.999349
  32 47.0003 124.765 0.983647
  33 48.1539 126.066 0.987117
  34 49.3076 124.838 0.979385
  35 50.4612 125.372 1.00233
  36 51.6149 124.834 0.988028
  37 52.7686 127.97 0.982441
  38 53.9222 122.367 0.999963
  39 55.0759 122.955 1.00236
  40 56.2295 124 1.00784
1215000 40 5000
  1 11.2368 121.329 1.02145
  2 12.3905 123.748 1.00756
  3 13.5442 124.322 1.05656
  4 14.6978 122.144 1.01964
  5 15.8515 123.34 1.01496
  6 17.0051 121.751 1.0536
  7 18.1588 126.673 1.00952
  8 19.3125 126.354 0.979491
  9 20.4661 124.061 0.9536
  10 21.6198 124.686 0.968047
  11 22.7734 127.058 0.969113
  12 23.9271 122.007 1.01378
  13 25.0807 123.991 1.0133
  14 26.2344 122.612 1.0331
  15 27.3881 123.661 0.99511
  16 28.5417 126.359 0.946876
  17 29.6954 124.291 0.960559
  18 30.849 127.278 0.948529
  19 32.0027 124.95 0.953752
  20 33.1564 128.984 0.921525
  21 34.31 125.146 0.95219
  22 35.4637 125.302 0.992869
  23 36.6173 127.491 0.966889
  24 37.771 125.476 0.981531
  25 38.9247 128.113 0.957666
  26 40.0783 125.685 0.972222
  27 41.232 124.211 0.971842
  28 42.3856 126.004 0.998098
  29 43.5393 128.967 0.973641
  30 44.693 124.153 0.996262
  31 45.8466 125.271 0.982911
  32 47.0003 127.203 0.978195
  33 48.1539 123.331 0.993434
  34 49.3076 125.559 1.00197
  35 50.4612 125.598 0.983023
  36 51.6149 123.546 0.98923
  37 52.7686 125.638 0.963889
  38 53.9222 125.049 0.980873
  39 55.0759 124.315 1.00852
  40 56.2295 124.343 0.992409
1220000 40 5000
  1 11.2368 123.966 0.983292
  2 12.3905 124.636 1.00256
  3 13.5442 123.89 1.01304
  4 14.6978 125.033 0.987148
  5 15.8515 123.411 1.0322
  6 17.0051 122.715 1.02346
  7 18.1588 126.018 1.04409
  8 19.3125 125.508 1.02034
  9 20.4661 123.401 1.00087
  10 21.6198 125.615 0.989824
  11 22.7734 125.547 0.974239
  12 23.9271 123.59 0.991395
  13 25.0807 124.784 0.99634
  14 26.2344 124.685 1.02551
  15 27.3881 123.82 0.984789
  16 28.5417 122.849 0.993803
  17 29.6954 124.642 0.97736
  18 30.849 129.65 0.947469
  19 32.0027 125.001 0.97149
  20 33.1564 123.993 0.957822
  21 34.31 127.82 0.956367
  22 35.4637 126.622 0.936734
  23 36.6173 128.319 0.90186
  24 37.771 126.535 0.895763
  25 38.9247 126.842 0.963278
  26 40.0783 125.525 0.974917
  27 41.232 126.036 0.970417
  28 42.3856 124.994 0.993122
  29 43.5393 125.581 0.974107
  30 44.693 123.531 0.99105
  31 45.8466 124.876 1.02799
  32 47.0003 124.531 0.997721
  33 48.1539 123.765 0.993411
  34 49.3076 125.763 1.00912
  35 50.4612 125.072 1.02417
  36 51.6149 123.883 0.988642
  37 52.7686 125.97 0.98283
  38 53.9222 124.05 0.984157
  39 55.0759 122.65 1.03678
  40 56.2295 124.881 0.998855
1225000 40 5000
  1 11.2368 123.592 1.01309
  2 12.3905 123.993 1.02187
  3 13.5442 123.749 1.00477
  4 14.6978 124.297 1.01073
  5 15.8515 123.401 0.989615
  6 17.0051 123.928 0.987478
  7 18.1588 123.561 1.00105
  8 19.3125 123.972 0.99413
  9 20.4661 123.746 1.00025
  10 21.6198 124.652 0.990374
  11 22.7734 123.615 1.01968
  12 23.9271 124.004 1.01096
  13 25.0807 123.751 0.994919
  14 26.2344 124.397 1.01551
  15 27.3881 124.278 0.994827
  16 28.5417 126.624 0.974541
  17 29.6954 127.453 0.957022
  18 30.849 129.293 0.95427
  19 32.0027 126.433 0.938948
  20 33.1564 128.005 0.954281
  21 34.31 126.657 0.975244
  22 35.4637 128.104 0.956685
  23 36.6173 126.904 0.920131
  24 37.771 126.603 0.93139
  25 38.9247 127.623 0.932163
  26 40.0783 127.805 0.95662
  27 41.232 123.69 0.979653
  28 42.3856 124.432 0.980395
  29 43.5393 125.638 1.01228
  30 44.693 123.726 0.991658
  31 45.8466 126.724 0.981647
  32 47.0003 126.555 0.982708
  33 48.1539 125.04 1.01901
  34 49.3076 124.731 1.01576
  35 50.4612 121.237 1.0191
  36 51.6149 122.482 1.01449
  37 52.7686 124.465 0.998953
  38 53.9222 125.349 1.01365
  39 55.0759 122.264 1.00203
  40 56.2295 123.228 0.984582
1230000 40 5000
  1 11.2368 124.337 0.986107
  2 12.3905 124.995 1.03609
  3 13.5442 125.806 1.02651
  4 14.6978 126.603 1.029
  5 15.8515 124.358 1.03985
  6 17.0051 124.807 1.01905
  7 18.1588 125.659 1.00232
  8 19.3125 125.407 0.986458
  9 20.4661 123.148 0.996411
  10 21.6198 120.437 1.0459
  11 22.7734 122.931 1.02007
  12 23.9271 123.534 0.988775
  13 25.0807 123.297 0.995448
  14 26.2344 126.515 0.970315
  15 27.3881 124.883 0.96795
  16 28.5417 125.473 0.943335
  17 29.6954 125.324 0.934011
  18 30.849 124.853 0.949979
  19 32.0027 125.198 0.966143
  20 33.1564 127.761 0.962058
  21 34.31 124.468 0.95711
  22 35.4637 125.579 0.940003
  23 36.6173 124.704 0.931027
  24 37.771 126.151 0.927284
  25 38.9247 125.728 0.975785
  26 40.0783 126.695 0.938834
  27 41.232 126.622 0.963425
  28 42.3856 125.312 0.979451
  29 43.5393 127.084 0.963826
  30 44.693 125.313 0.965539
  31 45.8466 126.089 0.945667
  32 47.0003 126.254 0.97364
  33 48.1539 123.95 0.990595
  34 49.3076 125.473 0.971489
  35 50.4612 123.465 0.986157
  36 51.6149 124.594 1.00511
  37 52.7686 123.154 0.976305
  38 53.9222 123.876 1.00062
  39 55.0759 126.688 1.00597
  40 56.2295 123.472 1.01352
1235000 40 5000
  1 11.2368 125.578 0.987703
  2 12.3905 123.18 1.02794
  3 13.5442 122.123 1.0015
  4 14.6978 123.185 0.97128
  5 15.8515 125.174 0.984274
  6 17.0051 122.312 0.975024
  7 18.1588 123.53 1.00652
  8 19.3125 122.758 1.00639
  9 20.4661 123.514 1.01698
  10 21.6198 125.269 1.01648
  11 22.7734 124.359 0.973071
  12 23.9271 125.066 1.0075
  13 25.0807 125.256 1.0054
  14 26.2344 123.97 0.979093
  15 27.3881 124.98 0.946398
  16 28.5417 129.163 0.95388
  17 29.6954 129.728 0.963334
  18 30.849 127.985 0.955765
  19 32.0027 124.893 0.957314
  20 33.1564 128.214 0.945178
  21 34.31 125.27 0.940065
  22 35.4637 126.161 0.976058
  23 36.6173 123.428 0.959024
  24 37.771 127.533 0.947451
  25 38.9247 127.508 0.993996
  26 40.0783 126.383 0.969486
