# Time-averaged data for fix thermo_ave
# TimeStep v_T v_p v_rho v_Etot v_Ekin v_Epot v_pyz v_eta
4732000 373.187 -29.6789 0.67534 1059.83 964.715 95.12 -48.2356 0.000482356
4733000 373.127 -26.6669 0.67534 1061.05 964.56 96.4944 -50.4336 0.000504336
4734000 372.941 2.14393 0.67534 1057.67 964.079 93.5874 -43.5721 0.000435721
4735000 373.873 27.4406 0.67534 1065.57 966.489 99.0821 -55.6892 0.000556892
4736000 372.771 8.15416 0.67534 1057.53 963.641 93.8891 -31.7338 0.000317338
4737000 372.981 21.8705 0.67534 1060.66 964.184 96.4742 -20.9586 0.000209586
4738000 373.301 -6.48045 0.67534 1062.34 965.011 97.3244 -4.57058 4.57058e-05
4739000 373.282 -11.0109 0.67534 1064.5 964.963 99.5342 -15.9734 0.000159734
4740000 373.018 -40.5196 0.67534 1062.35 964.28 98.0684 -22.969 0.00022969
4741000 373.261 -4.80072 0.67534 1067.78 964.907 102.873 -30.6511 0.000306511
4742000 372.855 -48.1419 0.67534 1066.79 963.859 102.93 -18.2448 0.000182448
4743000 373.228 18.3871 0.67534 1069.93 964.821 105.108 -23.0495 0.000230495
4744000 373.45 24.849 0.67534 1064.95 965.395 99.5559 -37.2027 0.000372027
4745000 372.903 28.2633 0.67534 1063.5 963.982 99.5218 -39.7282 0.000397282
4746000 372.998 -5.9394 0.67534 1059.32 964.226 95.0972 -12.5508 0.000125508
4747000 373.182 30.4619 0.67534 1068.36 964.703 103.659 -19.1817 0.000191817
4748000 373.123 -18.545 0.67534 1065.1 964.551 100.544 -9.5422 9.5422e-05
4749000 373.612 -30.7759 0.67534 1066.5 965.813 100.688 -53.5037 0.000535037
4750000 372.684 -33.6042 0.67534 1064.79 963.416 101.378 -28.6013 0.000286013
4751000 373.157 11.5988 0.67534 1064.89 964.639 100.248 -18.5226 0.000185226
4752000 373.518 9.15275 0.67534 1065.82 965.571 100.253 -38.9304 0.000389304
4753000 372.914 -20.7144 0.67534 1059.93 964.011 95.9173 -8.01719 8.01719e-05
4754000 373.348 67.9859 0.67534 1063.03 965.133 97.8923 -41.5844 0.000415844
4755000 372.937 -8.46262 0.67534 1062.03 964.07 97.9606 -32.0854 0.000320854
4756000 373.014 -32.5281 0.67534 1064.97 964.268 100.698 -32.267 0.00032267
4757000 373.205 -17.7393 0.67534 1061.79 964.763 97.0226 -27.0149 0.000270149
4758000 373.241 15.7022 0.67534 1063.64 964.857 98.7869 -39.9598 0.000399598
4759000 373.128 36.7906 0.67534 1063 964.563 98.4398 -50.3876 0.000503876
4760000 373.356 24.1243 0.67534 1064.25 965.152 99.0928 -34.5017 0.000345017
4761000 372.927 38.0746 0.67534 1060.77 964.043 96.728 -24.9736 0.000249736
4762000 373.357 29.2451 0.67534 1062.2 965.155 97.0477 -27.0097 0.000270097
4763000 372.823 10.123 0.67534 1061.94 963.774 98.1653 -12.4941 0.000124941
4764000 373.087 -6.9595 0.67534 1065.76 964.456 101.305 -5.77188 5.77188e-05
4765000 373.743 -13.1072 0.67534 1063.77 966.154 97.6194 2.73669 -2.73669e-05
4766000 372.843 -29.3394 0.67534 1058.55 963.828 94.7182 -24.2275 0.000242275
4767000 372.889 -7.82472 0.67534 1061.17 963.945 97.23 -37.7734 0.000377734
4768000 373.538 -7.76629 0.67534 1064.77 965.623 99.1513 -25.5164 0.000255164
4769000 372.816 -34.521 0.67534 1055.02 963.757 91.2656 -20.4743 0.000204743
4770000 373.401 8.09308 0.67534 1061.77 965.268 96.4972 -0.543217 5.43217e-06
4771000 372.842 16.6322 0.67534 1057.76 963.824 93.9358 -15.655 0.00015655
4772000 373.451 21.7867 0.67534 1065.77 965.398 100.37 1.84065 -1.84065e-05
4773000 372.901 16.7501 0.67534 1064.74 963.977 100.765 -46.2743 0.000462743
4774000 373.488 23.5791 0.67534 1069.54 965.495 104.045 -8.75458 8.75458e-05
4775000 372.985 -28.0754 0.67534 1063.27 964.195 99.0704 -32.3891 0.000323891
4776000 373.08 -47.5247 0.67534 1061.55 964.438 97.1162 -45.3517 0.000453517
4777000 373.169 -17.7702 0.67534 1060.9 964.67 96.2298 -25.6789 0.000256789
4778000 373.171 9.67391 0.67534 1063.7 964.675 99.0202 -39.9814 0.000399814
4779000 373.075 -6.3485 0.67534 1064.43 964.426 100.008 -39.4125 0.000394125
4780000 373.391 25.571 0.67534 1068.03 965.243 102.785 -10.2043 0.000102043
4781000 372.928 -14.5938 0.67534 1063.44 964.046 99.3984 -32.0147 0.000320147
4782000 373.448 -6.59837 0.67534 1065.74 965.391 100.345 12.8966 -0.000128966
4783000 372.697 7.77615 0.67534 1064.29 963.448 100.84 -21.4169 0.000214169
4784000 373.225 4.21384 0.67534 1068.22 964.813 103.41 2.85609 -2.85609e-05
4785000 373.3 -19.2247 0.67534 1064.82 965.008 99.8073 -61.1534 0.000611534
4786000 373.323 -21.0013 0.67534 1061.21 965.067 96.1472 -68.9518 0.000689518
4787000 372.858 -31.8808 0.67534 1060.1 963.865 96.2337 -25.8856 0.000258856
4788000 373.301 -45.3688 0.67534 1063.98 965.012 98.9731 0.297199 -2.97199e-06
4789000 372.783 -65.1051 0.67534 1062.65 963.672 98.9828 -9.85591 9.85591e-05
4790000 373.271 -12.9918 0.67534 1063.22 964.934 98.291 -31.7295 0.000317295
4791000 373.159 -0.757027 0.67534 1062.36 964.644 97.7161 -8.09733 8.09733e-05
4792000 373.449 -1.05629 0.67534 1066.89 965.393 101.5 -14.17 0.0001417
4793000 373.165 -21.9771 0.67534 1066.6 964.659 101.938 -19.0373 0.000190373
4794000 372.89 -20.6598 0.67534 1065.89 963.948 101.943 -36.8339 0.000368339
4795000 373.181 -9.97293 0.67534 1067.04 964.702 102.341 -29.8924 0.000298924
4796000 373.458 -34.3558 0.67534 1068.36 965.415 102.942 -36.3812 0.000363812
4797000 372.7 -0.896143 0.67534 1060.05 963.458 96.596 -30.4938 0.000304938
4798000 373.619 16.9502 0.67534 1068.51 965.832 102.677 -20.3043 0.000203043
4799000 373.098 12.1493 0.67534 1062.53 964.487 98.0453 -6.80355 6.80355e-05
4800000 373.093 5.38719 0.67534 1062.71 964.473 98.2416 -8.90596 8.90596e-05
4801000 372.94 2.28156 0.67534 1061.34 964.078 97.2643 -16.2873 0.000162873
4802000 373.216 -10.4981 0.67534 1060.36 964.79 95.5657 -15.3142 0.000153142
4803000 373.166 25.286 0.67534 1062.22 964.661 97.5573 -21.8982 0.000218982
4804000 373.333 -40.0551 0.67534 1064.73 965.094 99.6373 3.10323 -3.10323e-05
4805000 373.211 -50.7678 0.67534 1062.06 964.777 97.28 -15.6458 0.000156458
4806000 372.838 5.08341 0.67534 1063.43 963.814 99.6184 -3.71511 3.71511e-05
4807000 373.049 -22.8406 0.67534 1065.13 964.359 100.774 -35.9714 0.000359714
4808000 373.468 -2.10539 0.67534 1062.94 965.442 97.4985 -32.7668 0.000327668
4809000 373.021 -21.5364 0.67534 1061.47 964.286 97.1813 -1.92136 1.92136e-05
4810000 373.144 43.8871 0.67534 1062.77 964.605 98.1596 -31.6267 0.000316267
4811000 373.012 -59.0449 0.67534 1061.44 964.263 97.1788 -50.6608 0.000506608
4812000 373.175 -5.8257 0.67534 1059.96 964.685 95.2798 -26.4996 0.000264996
4813000 373.5 8.23166 0.67534 1064.44 965.525 98.9137 -33.9145 0.000339145
4814000 373.025 7.80313 0.67534 1061.62 964.298 97.3254 -34.8826 0.000348826
4815000 373.226 19.7119 0.67534 1060.56 964.817 95.7434 -64.9983 0.000649983
4816000 372.93 30.9062 0.67534 1057.04 964.052 92.9872 -6.55069 6.55069e-05
4817000 373.094 8.34325 0.67534 1062.4 964.475 97.9282 -26.7998 0.000267998
4818000 373.093 11.0367 0.67534 1062.4 964.473 97.9317 -46.3917 0.000463917
4819000 373.19 -0.796722 0.67534 1062.07 964.725 97.3403 10.986 -0.00010986
4820000 373.343 6.5024 0.67534 1063.16 965.12 98.0365 -27.1689 0.000271689
4821000 372.983 -1.78979 0.67534 1058.93 964.189 94.7382 -27.5374 0.000275374
4822000 373.133 -12.799 0.67534 1061.49 964.575 96.9135 -50.8048 0.000508048
4823000 373.4 9.53374 0.67534 1063.49 965.266 98.2199 -37.1551 0.000371551
4824000 372.911 5.68959 0.67534 1059.46 964.003 95.4531 -0.744754 7.44754e-06
4825000 373.132 -4.76498 0.67534 1057.62 964.573 93.0513 -17.5324 0.000175324
4826000 373.235 -11.6707 0.67534 1059.15 964.839 94.3116 -40.6429 0.000406429
4827000 373.019 38.3753 0.67534 1060.99 964.281 96.7126 17.5665 -0.000175665
4828000 373.393 17.8297 0.67534 1062.5 965.248 97.2505 11.3093 -0.000113093
4829000 373.153 -7.77242 0.67534 1062.7 964.629 98.0696 -11.1312 0.000111312
4830000 372.958 54.6298 0.67534 1062.67 964.125 98.5435 -10.9077 0.000109077
4831000 373.138 -2.87167 0.67534 1061.7 964.59 97.108 -7.64987 7.64987e-05
4832000 373.145 22.5966 0.67534 1062.96 964.608 98.3569 8.06882 -8.06882e-05
4833000 373.236 -13.3447 0.67534 1061.67 964.842 96.8235 -23.8925 0.000238925
4834000 373.27 14.2586 0.67534 1063.11 964.932 98.175 4.83549 -4.83549e-05
4835000 372.84 1.69565 0.67534 1060.61 963.818 96.7925 -52.5045 0.000525045
4836000 373.287 7.30036 0.67534 1062.35 964.975 97.3766 -32.0822 0.000320822
4837000 373.177 -6.26225 0.67534 1064.75 964.691 100.058 -48.8994 0.000488994
4838000 373.539 -8.15283 0.67534 1064.39 965.627 98.7629 -41.1725 0.000411725
4839000 372.729 28.2512 0.67534 1064.24 963.532 100.711 8.89774 -8.89774e-05
4840000 373.032 -5.86473 0.67534 1066.52 964.314 102.206 0.105757 -1.05757e-06
4841000 373.375 -3.14576 0.67534 1067.53 965.203 102.329 -17.7446 0.000177446
4842000 372.921 -3.49256 0.67534 1066.38 964.028 102.35 -19.768 0.00019768
4843000 373.282 9.86023 0.67534 1062.66 964.962 97.7013 -12.2499 0.000122499
4844000 373.298 -34.5875 0.67534 1061.72 965.003 96.7198 -45.9874 0.000459874
4845000 372.822 15.8316 0.67534 1063.4 963.773 99.6309 -21.3539 0.000213539
4846000 373.661 6.77486 0.67534 1069.17 965.942 103.226 4.18397 -4.18397e-05
4847000 372.972 -31.8444 0.67534 1059.74 964.159 95.5798 -16.5322 0.000165322
4848000 372.962 -22.3404 0.67534 1061.59 964.135 97.4536 -30.4386 0.000304386
4849000 372.971 4.21998 0.67534 1062.31 964.157 98.1546 -37.9719 0.000379719
4850000 373.781 41.3 0.67534 1064.24 966.251 97.9932 -33.1258 0.000331258
4851000 372.929 2.34424 0.67534 1058.85 964.049 94.8012 -32.8242 0.000328242
4852000 372.978 41.9442 0.67534 1058.34 964.175 94.165 -15.2814 0.000152814
4853000 373.156 58.5635 0.67534 1062.03 964.635 97.4 -23.6033 0.000236033
4854000 373.2 -18.6074 0.67534 1061.24 964.75 96.4857 -21.3097 0.000213097
4855000 372.895 6.09651 0.67534 1061.93 963.961 97.9741 -45.1617 0.000451617
4856000 373.5 17.7928 0.67534 1064.4 965.524 98.8794 -4.08858 4.08858e-05
4857000 372.729 -0.640212 0.67534 1058.35 963.531 94.8174 -12.2934 0.000122934
4858000 373.356 -8.51271 0.67534 1061.9 965.152 96.7469 -3.10421 3.10421e-05
4859000 373.454 -37.5682 0.67534 1059.47 965.407 94.0642 -18.3182 0.000183182
4860000 373.154 7.25743 0.67534 1064.7 964.631 100.069 -21.7503 0.000217503
4861000 372.88 -2.13183 0.67534 1059.07 963.922 95.146 -29.9631 0.000299631
4862000 373.292 36.2935 0.67534 1062.44 964.986 97.4502 -12.3927 0.000123927
4863000 372.806 48.8354 0.67534 1057.96 963.73 94.2272 -23.9468 0.000239468
4864000 373.175 26.7496 0.67534 1062.55 964.685 97.862 -25.9954 0.000259954
4865000 373.576 32.4085 0.67534 1065.93 965.721 100.209 -30.6852 0.000306852
4866000 372.822 26.029 0.67534 1063.84 963.771 100.068 -22.3739 0.000223739
4867000 373.46 -6.51094 0.67534 1063.82 965.422 98.4013 -10.3848 0.000103848
4868000 372.786 -13.1114 0.67534 1061.19 963.68 97.5109 18.3223 -0.000183223
4869000 373.232 40.9791 0.67534 1061.47 964.832 96.6349 -18.114 0.00018114
4870000 373.118 18.9412 0.67534 1063.85 964.536 99.309 -52.8052 0.000528052
4871000 373.236 34.2701 0.67534 1064.23 964.842 99.3862 -0.415775 4.15775e-06
4872000 373.247 93.8679 0.67534 1065.02 964.872 100.148 -0.643221 6.43221e-06
4873000 373.109 18.8058 0.67534 1063.27 964.515 98.7591 -47.1131 0.000471131
4874000 373.256 23.562 0.67534 1064.58 964.894 99.689 -10.933 0.00010933
4875000 373.023 25.9713 0.67534 1063.58 964.292 99.2875 -27.0629 0.000270629
4876000 373.346 6.60195 0.67534 1063.58 965.127 98.4483 -23.749 0.00023749
4877000 372.966 40.1767 0.67534 1064.81 964.145 100.663 -23.2119 0.000232119
4878000 373.299 17.4008 0.67534 1072.84 965.006 107.832 -42.7872 0.000427872
4879000 373.029 -6.58861 0.67534 1067.71 964.307 103.403 -32.1807 0.000321807
4880000 373.144 33.4636 0.67534 1067.1 964.605 102.491 -27.7531 0.000277531
4881000 372.976 36.0952 0.67534 1065.34 964.17 101.169 -33.5256 0.000335256
4882000 373.071 3.46902 0.67534 1067.26 964.415 102.843 -18.2302 0.000182302
4883000 373.357 -7.76471 0.67534 1066.33 965.156 101.169 -43.4628 0.000434628
4884000 373.316 -36.1106 0.67534 1068.87 965.05 103.817 2.22937 -2.22937e-05
4885000 373.001 -25.8538 0.67534 1068.12 964.235 103.885 -3.8158 3.8158e-05
4886000 373.209 -14.4312 0.67534 1068.77 964.774 103.994 -32.3637 0.000323637
4887000 372.981 -13.3118 0.67534 1068.36 964.183 104.18 -20.8643 0.000208643
4888000 373.238 -52.2568 0.67534 1065.22 964.847 100.377 -40.4485 0.000404485
4889000 373.406 -54.2562 0.67534 1064.93 965.283 99.6453 -17.3158 0.000173158
4890000 373.076 20.8088 0.67534 1065.55 964.43 101.122 9.59746 -9.59746e-05
4891000 372.9 -1.07098 0.67534 1065.43 963.975 101.452 -21.7307 0.000217307
4892000 373.225 11.881 0.67534 1063.58 964.814 98.7626 -55.9988 0.000559988
4893000 372.802 52.6551 0.67534 1064.49 963.721 100.772 -47.7619 0.000477619
4894000 373.478 43.8506 0.67534 1070.38 965.467 104.91 -30.2636 0.000302636
4895000 373.278 -4.37563 0.67534 1065.87 964.952 100.921 -35.1348 0.000351348
4896000 372.78 -2.67882 0.67534 1063.9 963.664 100.233 -17.3983 0.000173983
4897000 373.364 31.578 0.67534 1065.32 965.173 100.15 -9.65977 9.65977e-05
4898000 373.24 1.16865 0.67534 1065.57 964.853 100.713 -23.8332 0.000238332
4899000 373.385 -4.19908 0.67534 1068.41 965.228 103.177 -31.5609 0.000315609
4900000 372.823 -25.5891 0.67534 1062.88 963.776 99.1035 -30.9656 0.000309656
4901000 373.371 2.66274 0.67534 1066.56 965.191 101.365 -15.6552 0.000156552
4902000 372.9 44.3628 0.67534 1067.29 963.974 103.312 -27.5578 0.000275578
4903000 373.14 -15.1596 0.67534 1064.4 964.595 99.8074 -30.7251 0.000307251
4904000 373.307 17.1179 0.67534 1065.07 965.025 100.043 12.8489 -0.000128489
4905000 373.08 11.7632 0.67534 1063.76 964.439 99.3179 -32.4098 0.000324098
4906000 373.345 -9.52203 0.67534 1067.26 965.125 102.138 -58.2146 0.000582146
4907000 372.974 -3.86601 0.67534 1064.28 964.165 100.12 -17.9499 0.000179499
4908000 373.116 -35.9682 0.67534 1065.51 964.533 100.976 -19.1896 0.000191896
4909000 373.042 22.8852 0.67534 1063.67 964.341 99.3253 -67.9177 0.000679177
4910000 373.444 34.9505 0.67534 1065.1 965.381 99.7143 -19.167 0.00019167
4911000 372.775 -52.2171 0.67534 1058.75 963.651 95.0943 -38.2831 0.000382831
4912000 373.212 -13.2433 0.67534 1064.2 964.782 99.4155 -17.3245 0.000173245
4913000 373.41 -25.1538 0.67534 1063.98 965.293 98.6875 -9.82584 9.82584e-05
4914000 373.1 3.04944 0.67534 1067.52 964.492 103.026 24.8322 -0.000248322
4915000 372.986 32.2388 0.67534 1066.37 964.196 102.172 -18.0856 0.000180856
4916000 373.285 3.40523 0.67534 1067.73 964.97 102.763 -28.9303 0.000289303
4917000 373.037 10.9101 0.67534 1067.06 964.327 102.729 -30.6459 0.000306459
4918000 373.366 10.7387 0.67534 1068.37 965.178 103.192 13.5656 -0.000135656
4919000 373.037 -52.048 0.67534 1065.04 964.329 100.707 -33.2317 0.000332317
4920000 373.183 2.98043 0.67534 1067.59 964.706 102.888 -55.4074 0.000554074
4921000 373.194 7.96415 0.67534 1066.3 964.734 101.57 -46.2311 0.000462311
4922000 373.001 -3.69057 0.67534 1065.39 964.235 101.153 -9.95165 9.95165e-05
4923000 373.175 -16.2586 0.67534 1065.14 964.685 100.45 27.286 -0.00027286
4924000 373.366 -5.27108 0.67534 1065.93 965.178 100.749 -28.8704 0.000288704
4925000 372.824 -21.1824 0.67534 1061.93 963.777 98.1502 -7.68308 7.68308e-05
4926000 373.516 -22.1355 0.67534 1067.6 965.567 102.036 -11.2593 0.000112593
4927000 372.98 25.1267 0.67534 1063.54 964.182 99.3618 -11.6914 0.000116914
4928000 372.951 23.61 0.67534 1061.87 964.106 97.7629 5.12056 -5.12056e-05
4929000 373.515 20.2239 0.67534 1065.99 965.563 100.422 -14.254 0.00014254
4930000 372.88 38.8905 0.67534 1062.02 963.923 98.0956 -39.2892 0.000392892
4931000 373.302 -4.79926 0.67534 1063.88 965.013 98.8658 -26.8584 0.000268584
4932000 373.006 -40.5077 0.67534 1063.45 964.247 99.2058 -36.7257 0.000367257
4933000 373.141 2.90464 0.67534 1065.89 964.597 101.289 -11.7058 0.000117058
4934000 373.218 -14.7411 0.67534 1058.26 964.795 93.4653 -36.798 0.00036798
4935000 373.17 5.6137 0.67534 1062.64 964.671 97.9663 -9.05908 9.05908e-05
4936000 373.13 26.34 0.67534 1062.82 964.568 98.2475 -19.3014 0.000193014
4937000 373.14 -13.2901 0.67534 1062.12 964.595 97.5262 -10.4531 0.000104531
4938000 372.891 6.06427 0.67534 1057.26 963.951 93.3059 -17.8184 0.000178184
4939000 373.432 -1.25938 0.67534 1062.94 965.349 97.5926 -18.3857 0.000183857
4940000 373.141 -4.29307 0.67534 1067.68 964.596 103.082 -20.8638 0.000208638
4941000 373.251 12.304 0.67534 1064.92 964.88 100.037 -34.4665 0.000344665
4942000 372.996 -2.09244 0.67534 1063.32 964.221 99.0958 -44.64 0.0004464
4943000 373.528 43.3234 0.67534 1068.36 965.598 102.763 -42.7398 0.000427398
4944000 372.769 50.8009 0.67534 1062.83 963.636 99.1918 -51.9088 0.000519088
4945000 373.144 67.1748 0.67534 1062.26 964.606 97.6558 -25.8444 0.000258444
4946000 373.259 31.3234 0.67534 1061.9 964.901 97.0028 -47.8261 0.000478261
4947000 372.919 -19.3411 0.67534 1060.34 964.023 96.3202 -27.9476 0.000279476
4948000 373.61 11.4488 0.67534 1064.59 965.808 98.7843 -43.0411 0.000430411
4949000 373.125 -7.32751 0.67534 1063.66 964.555 99.106 -39.5884 0.000395884
4950000 372.839 3.74805 0.67534 1063.24 963.817 99.4192 -31.0609 0.000310609
4951000 373.28 12.9562 0.67534 1064.29 964.956 99.3338 -15.2403 0.000152403
4952000 373.138 28.5551 0.67534 1063.46 964.589 98.8706 -52.3716 0.000523716
4953000 373.058 9.58219 0.67534 1063.13 964.382 98.7502 -18.7015 0.000187015
4954000 372.986 -0.413596 0.67534 1057.95 964.195 93.7596 -32.9211 0.000329211
4955000 373.49 -17.1433 0.67534 1066.24 965.499 100.742 -36.1939 0.000361939
4956000 373.196 3.87023 0.67534 1061.18 964.739 96.4374 -53.2774 0.000532774
4957000 373.156 -2.12666 0.67534 1060.58 964.635 95.9401 -33.4647 0.000334647
4958000 373.015 -13.0401 0.67534 1061.95 964.272 97.6826 -11.919 0.00011919
4959000 373.095 33.2117 0.67534 1063.89 964.477 99.4094 -38.4541 0.000384541
4960000 373.176 8.91463 0.67534 1062.34 964.687 97.6506 -16.2104 0.000162104
4961000 372.744 0.636427 0.67534 1055.34 963.569 91.7687 -51.6792 0.000516792
4962000 373.552 47.7531 0.67534 1067.18 965.66 101.524 -7.69401 7.69401e-05
4963000 373.177 8.62548 0.67534 1064.01 964.69 99.3203 -36.0198 0.000360198
4964000 373.204 -1.35137 0.67534 1064.52 964.76 99.7623 -40.5503 0.000405503
4965000 373.242 6.93119 0.67534 1065.3 964.858 100.438 -5.6902 5.6902e-05
4966000 372.833 -41.1597 0.67534 1063.66 963.8 99.8595 -24.3801 0.000243801
4967000 373.15 -14.7912 0.67534 1064.06 964.62 99.4361 -44.1739 0.000441739
4968000 373.442 -19.1938 0.67534 1066.54 965.376 101.169 -35.7964 0.000357964
4969000 373.167 -29.0892 0.67534 1065.68 964.663 101.015 -28.6008 0.000286008
4970000 373.073 3.88649 0.67534 1065.93 964.42 101.514 1.60594 -1.60594e-05
4971000 373.268 -24.9544 0.67534 1066.44 964.926 101.514 -38.8227 0.000388227
4972000 372.813 -1.20074 0.67534 1066.36 963.748 102.615 -32.8244 0.000328244
4973000 373.332 -2.22484 0.67534 1063.73 965.091 98.6417 -4.32336 4.32336e-05
4974000 373.146 12.1666 0.67534 1063.98 964.609 99.3733 -36.0743 0.000360743
4975000 372.956 56.6297 0.67534 1064.45 964.12 100.335 -4.87299 4.87299e-05
4976000 373.408 33.6053 0.67534 1067.77 965.287 102.484 -53.9797 0.000539797
4977000 372.904 35.9462 0.67534 1064.94 963.984 100.957 -57.3252 0.000573252
4978000 373.23 42.2435 0.67534 1067.16 964.827 102.338 -16.8903 0.000168903
4979000 373.183 6.46221 0.67534 1066.47 964.706 101.76 -38.2156 0.000382156
4980000 373.215 -16.8939 0.67534 1066.92 964.789 102.136 -37.2569 0.000372569
4981000 373.156 -54.0254 0.67534 1062.04 964.637 97.4062 -38.342 0.00038342
4982000 372.982 -13.654 0.67534 1063.47 964.186 99.2852 -48.4652 0.000484652
4983000 373.187 22.7087 0.67534 1068.68 964.716 103.963 -18.4788 0.000184788
4984000 373.239 0.19777 0.67534 1064.27 964.852 99.416 -48.9246 0.000489246
4985000 373.123 32.9725 0.67534 1064.22 964.55 99.6725 -8.56693 8.56693e-05
4986000 373.211 -2.75641 0.67534 1063.89 964.777 99.1108 -27.0844 0.000270844
4987000 372.91 -9.09778 0.67534 1062.17 964 98.1676 -7.24596 7.24596e-05
4988000 373.614 4.65843 0.67534 1064.4 965.82 98.579 -13.4918 0.000134918
4989000 372.478 3.25198 0.67534 1057.5 962.882 94.6135 -39.3714 0.000393714
4990000 373.609 48.447 0.67534 1067.94 965.807 102.138 -32.8472 0.000328472
4991000 372.833 -16.6536 0.67534 1062.53 963.8 98.7294 -10.3861 0.000103861
4992000 373.268 3.2942 0.67534 1066.52 964.924 101.6 -33.329 0.00033329
4993000 373.586 -31.5182 0.67534 1068.56 965.748 102.811 -33.2359 0.000332359
4994000 372.662 -11.0314 0.67534 1061.27 963.359 97.9126 -9.56608 9.56608e-05
4995000 373.356 25.4262 0.67534 1066.98 965.152 101.828 -23.0369 0.000230369
4996000 373.324 34.65 0.67534 1061.74 965.069 96.6717 -3.50348 3.50348e-05
4997000 372.754 -69.6629 0.67534 1060.77 963.596 97.1718 -33.3636 0.000333636
4998000 373.293 -36.3093 0.67534 1065.17 964.991 100.179 13.2592 -0.000132592
4999000 373.231 -36.7015 0.67534 1066.59 964.829 101.756 -20.7417 0.000207417
5000000 373.188 -51.5212 0.67534 1065.34 964.719 100.624 -9.85078 9.85078e-05
5001000 373.161 -46.5598 0.67534 1067.84 964.649 103.191 -7.18091 7.18091e-05
5002000 372.962 -33.9423 0.67534 1069.75 964.135 105.613 -6.65587 6.65587e-05
5003000 373.138 -24.4701 0.67534 1068.88 964.589 104.289 12.9492 -0.000129492
5004000 373.495 7.22163 0.67534 1070.12 965.513 104.606 0.956242 -9.56242e-06
5005000 372.832 7.39251 0.67534 1065.96 963.797 102.158 -26.5067 0.000265067
5006000 373.388 -26.0249 0.67534 1066.91 965.234 101.672 -24.0135 0.000240135
5007000 372.891 -19.0121 0.67534 1064.76 963.952 100.812 8.24798 -8.24798e-05
5008000 373.187 -8.31329 0.67534 1066 964.715 101.286 -11.5573 0.000115573
5009000 373.287 -37.4467 0.67534 1063.58 964.975 98.601 -27.7694 0.000277694
5010000 373.225 -3.94602 0.67534 1066.95 964.815 102.13 1.27153 -1.27153e-05
5011000 373.126 -10.394 0.67534 1063.16 964.557 98.603 -15.7906 0.000157906
5012000 373.223 -8.50399 0.67534 1063.78 964.81 98.9708 -19.0617 0.000190617
5013000 372.945 -1.88994 0.67534 1061.47 964.09 97.3783 -27.4964 0.000274964
5014000 373.217 22.927 0.67534 1058.7 964.793 93.902 -36.898 0.00036898
5015000 372.924 1.81234 0.67534 1057.53 964.036 93.4941 -21.3469 0.000213469
5016000 373.181 -35.4468 0.67534 1057.09 964.699 92.3933 -22.494 0.00022494
5017000 373.218 36.7476 0.67534 1059.54 964.795 94.7425 -8.75681 8.75681e-05
5018000 373.52 18.6007 0.67534 1064.43 965.576 98.854 -14.631 0.00014631
5019000 372.594 18.7313 0.67534 1058.78 963.183 95.6013 -30.0352 0.000300352
5020000 373.416 12.8301 0.67534 1063.82 965.308 98.5073 -11.4593 0.000114593
5021000 373.172 -24.4868 0.67534 1059.03 964.677 94.3487 -17.1572 0.000171572
5022000 373.27 7.94256 0.67534 1064.61 964.929 99.6853 -32.7052 0.000327052
5023000 373.081 -34.6612 0.67534 1056.24 964.441 91.7975 -24.5855 0.000245855
5024000 373.087 -20.5662 0.67534 1057.54 964.458 93.0791 -30.0854 0.000300854
5025000 373.195 -3.24772 0.67534 1065.35 964.737 100.609 1.79682 -1.79682e-05
5026000 373.152 5.89116 0.67534 1065.09 964.625 100.465 -3.68898 3.68898e-05
5027000 373.139 35.8091 0.67534 1063.13 964.593 98.539 -36.4664 0.000364664
5028000 373.001 34.0622 0.67534 1064.41 964.235 100.173 -37.2004 0.000372004
5029000 373.157 6.98877 0.67534 1060.7 964.639 96.0621 -20.1665 0.000201665
5030000 373.463 82.7161 0.67534 1064.44 965.431 99.0122 -16.1752 0.000161752
5031000 373.151 38.9002 0.67534 1062.24 964.624 97.6168 -28.1077 0.000281077
5032000 373.016 -8.41489 0.67534 1064.7 964.274 100.428 -12.0018 0.000120018
5033000 373.201 5.96485 0.67534 1064.6 964.751 99.852 -21.0992 0.000210992
5034000 372.963 35.4848 0.67534 1067.22 964.136 103.084 -38.365 0.00038365
5035000 373.093 33.6919 0.67534 1068.55 964.474 104.076 -11.9347 0.000119347
5036000 373.455 5.76845 0.67534 1068.84 965.41 103.43 -21.4546 0.000214546
5037000 373.171 9.02411 0.67534 1067.58 964.675 102.909 -31.0877 0.000310877
5038000 372.819 -10.7336 0.67534 1070 963.765 106.232 0.701876 -7.01876e-06
5039000 373.101 -3.54716 0.67534 1072.39 964.495 107.899 -1.38336 1.38336e-05
5040000 373.349 -5.85483 0.67534 1070.12 965.135 104.981 -43.7877 0.000437877
5041000 373.248 -18.0282 0.67534 1063.4 964.874 98.5279 -45.6626 0.000456626
5042000 373.247 -27.5113 0.67534 1067.7 964.87 102.831 -26.4239 0.000264239
5043000 372.818 -18.1431 0.67534 1062.52 963.761 98.7547 -34.4539 0.000344539
5044000 373.066 0.139507 0.67534 1063.4 964.402 98.9964 -42.1997 0.000421997
5045000 373.194 9.03424 0.67534 1066.55 964.734 101.812 10.533 -0.00010533
5046000 373.559 -40.2314 0.67534 1069.31 965.677 103.634 -57.5119 0.000575119
